review_id,order_id,product_id,customer_id,rating,review_text,review_date,helpful_count
REV01362,ORD000029,PRD157,CUST0245,5,"Kainnya tipis, agak kecewa.",2023-07-11,0
REV01363,ORD000418,PRD271,CUST0113,5,"Bagus banget, packaging juga aman.",2024-08-16,3
REV01364,ORD002510,PRD195,CUST0483,5,"Produk original, terima kasih seller.",2023-02-07,0
REV01365,ORD001087,PRD286,CUST0516,4,,2023-06-02,9
REV01366,ORD002157,PRD299,CUST0789,3,"Bagus banget, suka sama designnya.",2023-05-22,0
REV01367,ORD000311,PRD126,CUST0300,4,Kualitas oke untuk harga segini.,2024-05-24,3
REV01368,ORD000124,PRD127,CUST0275,5,"Ukuran sesuai size chart, recommended.",2023-09-21,0
REV01369,ORD000811,PRD106,CUST0472,3,"Modelnya simple, gampang di-mix and match.",2023-04-15,10
REV01370,ORD001786,PRD055,CUST0536,4,Worth it dengan harganya.,2024-09-30,1
REV01371,ORD002769,PRD013,CUST0349,2,"Modelnya keren, fit di badan.",2023-02-16,0
REV01372,ORD001054,PRD227,CUST0388,4,"Mantap, langganan terus dari sini.",2023-05-30,0
REV01373,ORD001720,PRD231,CUST0770,5,"Agak mengecewakan, bahannya panas.",2023-12-10,6
REV01374,ORD002247,PRD266,CUST0792,5,"Pengiriman cepat, packaging rapi.",2024-10-09,0
REV01375,ORD000482,PRD284,CUST0747,4,"Bahannya enak banget, jahitan rapi. Recommended!",2023-06-15,0
REV01376,ORD002449,PRD093,CUST0628,3,"Modelnya keren, fit di badan.",2024-04-15,0
REV01377,ORD000782,PRD101,CUST0792,5,"Modelnya keren, fit di badan.",2022-03-23,0
REV01378,ORD000536,PRD155,CUST0489,2,"Suka banget, repeat order pasti.",2024-07-21,6
REV01379,ORD001663,PRD285,CUST0003,5,,2022-09-27,0
REV01380,ORD002508,PRD162,CUST0412,5,"Awalnya ragu, ternyata kualitasnya oke.",2022-08-13,9
REV01381,ORD002370,PRD287,CUST0558,5,"Untuk harga segini, kualitasnya mantap.",2025-01-02,1
REV01382,ORD001783,PRD246,CUST0245,3,"Cocok buat hangout, modelnya kekinian.",2023-05-05,9
REV01383,ORD002070,PRD245,CUST0590,4,"Ukuran sesuai size chart, recommended.",2024-10-16,7
REV01384,ORD001932,PRD115,CUST0542,2,"Kainnya tipis, agak kecewa.",2024-04-14,3
REV01385,ORD000136,PRD247,CUST0075,4,"Modelnya keren, fit di badan.",2025-01-24,1
REV01386,ORD000225,PRD221,CUST0372,5,"Modelnya simple, gampang di-mix and match.",2023-02-28,10
REV01387,ORD000142,PRD226,CUST0686,3,"Bagus banget, packaging juga aman.",2024-08-02,0
REV01388,ORD000497,PRD069,CUST0588,4,"Modelnya keren, fit di badan.",2023-01-28,28
REV01389,ORD002234,PRD123,CUST0723,5,"Produk original, terima kasih seller.",2024-08-19,0
REV01390,ORD002221,PRD123,CUST0733,3,"Bahan premium, jahitan kuat.",2022-08-26,24
REV01391,ORD000707,PRD144,CUST0300,3,"Bahan adem, cocok buat sehari-hari.",2023-08-31,38
REV01392,ORD002013,PRD015,CUST0331,4,"Bahannya enak banget, jahitan rapi. Recommended!",2025-02-01,0
REV01393,ORD001806,PRD143,CUST0353,4,"Bahan adem, cocok buat sehari-hari.",2025-02-07,28
REV01394,ORD002327,PRD073,CUST0618,3,"Suka banget, repeat order pasti.",2024-11-21,6
REV01395,ORD001209,PRD140,CUST0417,5,,2024-10-02,13
REV01396,ORD002009,PRD241,CUST0233,1,Warna agak beda dari foto.,2023-08-01,20
REV01397,ORD001744,PRD072,CUST0666,5,"Sesuai deskripsi, akan beli lagi.",2024-01-31,8
REV01398,ORD001696,PRD245,CUST0050,4,"Bagus banget, suka sama designnya.",2023-02-09,25
REV01399,ORD002838,PRD081,CUST0068,3,"Ukuran sesuai size chart, recommended.",2025-02-05,5
REV01400,ORD000223,PRD199,CUST0779,5,"Mantap, langganan terus dari sini.",2023-07-22,0
REV01401,ORD000802,PRD288,CUST0361,2,"Jahitannya kurang rapi, tapi masih bisa dipake.",2023-03-28,8
REV01402,ORD000555,PRD145,CUST0620,4,Produknya bagus tapi pengiriman lama.,2024-01-30,4
REV01403,ORD000616,PRD156,CUST0569,5,"Pengiriman cepat, packaging rapi.",2022-09-25,0
REV01404,ORD002972,PRD049,CUST0215,2,"Pengiriman cepat, packaging rapi.",2023-11-20,5
REV01405,ORD000509,PRD109,CUST0689,5,"Sesuai deskripsi, akan beli lagi.",2023-05-26,28
REV01406,ORD002277,PRD168,CUST0712,3,"Ukuran agak kekecilan, tapi bahan oke.",2025-02-09,13
REV01407,ORD002394,PRD124,CUST0646,5,"Mantap, langganan terus dari sini.",2022-11-08,0
REV01408,ORD002892,PRD100,CUST0310,5,Pengiriman ngaret tapi barang bagus.,2022-09-26,4
REV01409,ORD002102,PRD085,CUST0040,5,"Pengiriman cepat, packaging rapi.",2023-07-10,9
REV01410,ORD002926,PRD164,CUST0785,4,Produknya bagus tapi pengiriman lama.,2023-06-03,6
REV01411,ORD000044,PRD199,CUST0006,5,,2024-05-21,0
REV01412,ORD000257,PRD237,CUST0247,2,"Kainnya tipis, agak kecewa.",2023-04-02,0
REV01413,ORD002224,PRD155,CUST0349,4,"Produk sampai dengan cepat, sesuai ekspektasi.",2023-11-27,0
REV01414,ORD002855,PRD201,CUST0361,4,Produknya bagus tapi pengiriman lama.,2023-03-21,1
REV01415,ORD001746,PRD281,CUST0417,5,,2023-05-01,0
REV01416,ORD000366,PRD061,CUST0681,5,"Sesuai deskripsi, akan beli lagi.",2024-05-22,7
REV01417,ORD001854,PRD282,CUST0764,4,"Ukuran sesuai size chart, recommended.",2024-06-08,26
REV01418,ORD001121,PRD243,CUST0307,5,Kualitas oke untuk harga segini.,2024-06-20,1
REV01419,ORD002304,PRD062,CUST0210,5,"Cocok buat hangout, modelnya kekinian.",2023-08-02,10
REV01420,ORD000304,PRD036,CUST0392,1,,2023-04-09,0
REV01421,ORD001464,PRD215,CUST0195,5,"Pelayanan seller ramah, fast response.",2023-04-15,23
REV01422,ORD001278,PRD061,CUST0308,5,Warna agak beda dari foto.,2023-08-29,32
REV01423,ORD001006,PRD138,CUST0453,3,"Mantap, langganan terus dari sini.",2022-12-28,13
REV01424,ORD002089,PRD096,CUST0509,5,"Bagus banget, packaging juga aman.",2023-06-24,22
REV01425,ORD000263,PRD068,CUST0550,1,"Modelnya simple, gampang di-mix and match.",2022-04-10,40
REV01426,ORD002657,PRD059,CUST0346,3,"Sesuai deskripsi, akan beli lagi.",2024-10-15,7
REV01427,ORD002314,PRD136,CUST0690,4,,2024-07-04,46
REV01428,ORD001722,PRD225,CUST0400,5,Warna agak beda dari foto.,2022-07-12,0
REV01429,ORD002614,PRD259,CUST0779,5,"Cocok buat hangout, modelnya kekinian.",2023-05-02,0
REV01430,ORD000217,PRD286,CUST0065,4,,2024-07-25,4
REV01431,ORD001047,PRD140,CUST0186,5,"Cocok buat hangout, modelnya kekinian.",2022-04-08,8
REV01432,ORD000244,PRD026,CUST0085,5,"Tidak sesuai ekspektasi, kurang puas.",2024-03-21,0
REV01433,ORD001412,PRD100,CUST0192,5,"Cocok buat hangout, modelnya kekinian.",2022-06-14,24
REV01434,ORD000666,PRD164,CUST0789,4,"Kainnya tipis, agak kecewa.",2023-10-02,3
REV01435,ORD001589,PRD292,CUST0482,5,"Bagus banget, packaging juga aman.",2024-09-22,0
REV01436,ORD001509,PRD121,CUST0567,3,"Untuk harga segini, kualitasnya mantap.",2023-08-15,0
REV01437,ORD000797,PRD059,CUST0747,5,Produknya bagus tapi pengiriman lama.,2023-02-27,0
REV01438,ORD000658,PRD101,CUST0729,1,"Kainnya tipis, agak kecewa.",2022-03-21,0
REV01439,ORD001944,PRD295,CUST0003,5,"Bagus banget, packaging juga aman.",2023-05-03,6
REV01440,ORD000860,PRD053,CUST0417,4,"Sesuai deskripsi, akan beli lagi.",2025-02-16,1
REV01441,ORD000738,PRD199,CUST0111,5,Worth it dengan harganya.,2023-07-20,0
REV01442,ORD002353,PRD284,CUST0001,5,"Ukuran pas di badan, warna sesuai foto.",2024-07-22,1
REV01443,ORD000070,PRD023,CUST0180,5,"Jahitannya kurang rapi, tapi masih bisa dipake.",2024-05-23,4
REV01444,ORD002723,PRD040,CUST0226,1,"Untuk harga segini, kualitasnya mantap.",2024-12-15,0
REV01445,ORD000051,PRD261,CUST0277,4,"Tidak sesuai ekspektasi, kurang puas.",2023-04-16,15
REV01446,ORD001896,PRD144,CUST0442,5,"Bahannya enak banget, jahitan rapi. Recommended!",2023-07-17,3
REV01447,ORD000816,PRD261,CUST0724,2,,2022-04-19,0
REV01448,ORD000305,PRD216,CUST0388,5,"Ukuran agak kekecilan, tapi bahan oke.",2023-05-22,0
REV01449,ORD000767,PRD238,CUST0308,4,"Ukuran pas di badan, warna sesuai foto.",2025-02-01,4
REV01450,ORD001940,PRD279,CUST0104,5,Worth it dengan harganya.,2023-06-08,2
REV01451,ORD001507,PRD271,CUST0643,1,"Pelayanan seller ramah, fast response.",2023-01-05,6
REV01452,ORD000498,PRD044,CUST0595,3,"Bahan premium, jahitan kuat.",2023-04-14,0
REV01453,ORD001889,PRD095,CUST0497,4,"Cocok buat hangout, modelnya kekinian.",2023-07-14,10
REV01454,ORD000818,PRD129,CUST0598,5,Produknya bagus tapi pengiriman lama.,2024-07-21,8
REV01455,ORD002152,PRD228,CUST0230,3,Warna agak beda dari foto.,2022-01-07,0
REV01456,ORD001097,PRD284,CUST0302,5,"Produk sampai dengan cepat, sesuai ekspektasi.",2023-04-18,23
REV01457,ORD002782,PRD072,CUST0005,4,"Pengiriman cepat, packaging rapi.",2023-08-04,7
REV01458,ORD002011,PRD267,CUST0139,5,Kualitas oke untuk harga segini.,2024-12-08,1
REV01459,ORD001431,PRD228,CUST0347,5,"Modelnya keren, fit di badan.",2024-03-20,0
REV01460,ORD000656,PRD052,CUST0605,4,Wah ini sih murah meriah tapi berkualitas.,2024-10-25,1
REV01461,ORD000450,PRD230,CUST0777,5,"Pengiriman cepat, packaging rapi.",2024-07-17,0
REV01462,ORD002677,PRD265,CUST0754,5,"Untuk harga segini, kualitasnya mantap.",2024-01-10,9
REV01463,ORD000527,PRD234,CUST0395,5,"Bahannya enak banget, jahitan rapi. Recommended!",2024-03-31,15
REV01464,ORD002080,PRD126,CUST0733,3,"Untuk harga segini, kualitasnya mantap.",2024-01-29,0
REV01465,ORD002873,PRD299,CUST0536,3,Worth it dengan harganya.,2024-01-21,25
REV01466,ORD002549,PRD242,CUST0629,5,"Mantap, langganan terus dari sini.",2024-07-29,9
REV01467,ORD000270,PRD101,CUST0371,4,"Pengiriman cepat, packaging rapi.",2022-10-13,41
REV01468,ORD002200,PRD137,CUST0367,4,"Ukuran agak kekecilan, tapi bahan oke.",2024-05-13,4
REV01469,ORD002075,PRD010,CUST0631,5,"Sesuai deskripsi, akan beli lagi.",2023-06-01,30
REV01470,ORD001042,PRD043,CUST0333,5,"Sesuai deskripsi, akan beli lagi.",2023-11-19,4
REV01471,ORD002633,PRD199,CUST0364,5,"Bahannya enak banget, jahitan rapi. Recommended!",2025-02-14,3
REV01472,ORD001639,PRD274,CUST0563,5,"Modelnya keren, fit di badan.",2024-09-06,14
REV01473,ORD000170,PRD240,CUST0436,4,"Untuk harga segini, kualitasnya mantap.",2022-07-01,35
REV01474,ORD002680,PRD242,CUST0558,1,"Agak mengecewakan, bahannya panas.",2024-11-27,11
REV01475,ORD001909,PRD269,CUST0488,1,"Tidak sesuai ekspektasi, kurang puas.",2024-05-17,13
REV01476,ORD002278,PRD043,CUST0333,5,"Bagus banget, packaging juga aman.",2023-04-28,0
REV01477,ORD002770,PRD163,CUST0422,3,"Jahitannya kurang rapi, tapi masih bisa dipake.",2024-09-17,25
REV01478,ORD002471,PRD068,CUST0221,3,,2022-04-19,25
REV01479,ORD000924,PRD038,CUST0505,5,"Bahannya enak banget, jahitan rapi. Recommended!",2025-02-02,0
REV01480,ORD002849,PRD085,CUST0251,4,"Tidak sesuai ekspektasi, kurang puas.",2022-10-20,4
REV01481,ORD001125,PRD059,CUST0259,5,"Ukuran pas di badan, warna sesuai foto.",2022-11-18,2
REV01482,ORD000991,PRD018,CUST0045,5,Worth it dengan harganya.,2024-03-05,6
REV01483,ORD000053,PRD218,CUST0787,4,"Bahannya enak banget, jahitan rapi. Recommended!",2024-09-15,0
REV01484,ORD001552,PRD153,CUST0034,3,"Jahitannya kurang rapi, tapi masih bisa dipake.",2024-08-11,22
REV01485,ORD002865,PRD059,CUST0782,4,"Ukuran sesuai size chart, recommended.",2025-03-02,0
REV01486,ORD000795,PRD014,CUST0191,5,"Ukuran pas di badan, warna sesuai foto.",2023-04-08,7
REV01487,ORD000237,PRD152,CUST0265,4,"Kainnya tipis, agak kecewa.",2023-03-20,2
REV01488,ORD000087,PRD173,CUST0346,3,"Agak mengecewakan, bahannya panas.",2023-02-13,0
REV01489,ORD000524,PRD263,CUST0794,4,Warna agak beda dari foto.,2022-08-07,1
REV01490,ORD002638,PRD088,CUST0212,4,Wah ini sih murah meriah tapi berkualitas.,2023-08-21,4
REV01491,ORD002544,PRD016,CUST0239,2,"Tidak sesuai ekspektasi, kurang puas.",2024-06-10,19
REV01492,ORD002142,PRD178,CUST0496,5,"Awalnya ragu, ternyata kualitasnya oke.",2023-05-10,0
REV01493,ORD002336,PRD092,CUST0338,3,"Produk original, terima kasih seller.",2024-03-24,0
REV01494,ORD002040,PRD265,CUST0189,5,"Jahitannya kurang rapi, tapi masih bisa dipake.",2024-11-20,0
REV01495,ORD000436,PRD163,CUST0750,5,"Ukuran sesuai size chart, recommended.",2023-03-13,2
REV01496,ORD002072,PRD156,CUST0784,3,"Bahan premium, jahitan kuat.",2024-04-28,0
REV01497,ORD000595,PRD131,CUST0346,5,"Pengiriman cepat, packaging rapi.",2024-08-05,0
REV01498,ORD000278,PRD166,CUST0715,4,Pengiriman ngaret tapi barang bagus.,2025-03-04,11
REV01499,ORD000031,PRD219,CUST0492,5,"Mantap, langganan terus dari sini.",2022-04-06,0
REV01500,ORD002062,PRD185,CUST0076,4,"Untuk harga segini, kualitasnya mantap.",2024-06-08,18
